VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,10-03-2016 08:14,10-03-2016 08:28,5,1.28,-73.97628021,40.73994064,1,N,-73.97921753,40.75307083,1,10,0,0.5,1.5,0,0.3,12.3
2,10-03-2016 08:14,10-03-2016 08:18,1,0.93,-74.01319122,40.71749115,1,N,-74.01123047,40.72890091,1,5.5,0,0.5,1.26,0,0.3,7.56
2,10-03-2016 08:14,10-03-2016 08:23,2,0.88,-73.98657227,40.77716064,1,N,-73.98686218,40.76742935,1,7.5,0,0.5,1,0,0.3,9.3
2,10-03-2016 08:14,10-03-2016 08:18,1,0.74,-73.97921753,40.74728012,1,N,-73.98661041,40.75358963,1,5.5,0,0.5,1.26,0,0.3,7.56
2,10-03-2016 08:14,10-03-2016 08:26,1,2.24,-74.00750732,40.70737839,1,N,-73.99058533,40.69393158,2,10.5,0,0.5,0,0,0.3,11.3
2,10-03-2016 08:14,10-03-2016 08:30,1,2.26,-73.96183777,40.77199173,1,N,-73.98426819,40.74884033,1,12,0,0.5,2.56,0,0.3,15.36
2,10-03-2016 08:14,10-03-2016 08:27,2,1.86,-73.95639038,40.7842865,1,N,-73.95639038,40.7842865,1,10.5,0,0.5,2.26,0,0.3,13.56
2,10-03-2016 08:14,10-03-2016 08:35,1,5.66,-74.01779175,40.70658875,1,N,-73.97380829,40.74792099,1,19.5,0,0.5,4.06,0,0.3,24.36
2,10-03-2016 08:14,10-03-2016 08:21,6,0.84,-73.98092651,40.77924728,1,N,-73.97153473,40.7843132,1,6.5,0,0.5,2,0,0.3,9.3
2,10-03-2016 08:14,10-03-2016 08:28,1,2.18,-73.96315002,40.77492905,1,N,-73.9621582,40.79901886,1,11.5,0,0.5,2.46,0,0.3,14.76
2,10-03-2016 08:14,10-03-2016 08:26,1,1.27,-73.9916153,40.75030899,1,N,-73.97534943,40.75563812,2,9.5,0,0.5,0,0,0.3,10.3
2,10-03-2016 08:14,10-03-2016 08:24,1,1.52,-73.98963928,40.7626915,1,N,-74.00479126,40.74629974,1,8.5,0,0.5,1.86,0,0.3,11.16
2,10-03-2016 08:14,10-03-2016 08:35,1,4.76,-74.00947571,40.70558548,1,N,-73.98097229,40.74689865,1,18,0,0.5,3.76,0,0.3,22.56
2,10-03-2016 08:14,10-03-2016 08:23,1,1.15,-73.98938751,40.74460983,1,N,-74.00547028,40.75096893,1,7.5,0,0.5,1.66,0,0.3,9.96
2,10-03-2016 08:14,10-03-2016 08:38,1,4.5,-73.99182129,40.74579239,1,N,-74.01290894,40.70252609,1,20,0,0.5,6.24,0,0.3,27.04
2,10-03-2016 08:14,10-03-2016 08:15,1,0.53,-73.96619415,40.75817871,1,N,-73.97060394,40.75206757,1,3.5,0,0.5,1,0,0.3,5.3
2,10-03-2016 08:14,10-03-2016 08:29,2,1.94,-73.96360016,40.76570511,1,N,-73.98608398,40.75329208,1,11,0,0.5,2.36,0,0.3,14.16
2,10-03-2016 08:14,10-03-2016 08:35,1,2.56,-73.98101807,40.78236008,1,N,-73.9927597,40.75104904,1,14.5,0,0.5,3.06,0,0.3,18.36
2,10-03-2016 08:14,10-03-2016 08:24,1,1.41,-73.95601654,40.7790184,1,N,-73.95645142,40.77975845,1,8.5,0,0.5,1.86,0,0.3,11.16
2,10-03-2016 08:14,10-03-2016 08:35,1,8.8,-73.95400238,40.7820282,1,N,-73.86347198,40.76885223,1,27,0,0.5,8.34,5.54,0.3,41.68
2,10-03-2016 08:14,10-03-2016 08:23,1,0.85,-73.96585083,40.76236343,1,N,-73.95670319,40.76638031,2,7.5,0,0.5,0,0,0.3,8.3
2,10-03-2016 08:14,10-03-2016 08:23,1,0.67,-73.97193909,40.74943161,1,N,-73.97602844,40.75381088,2,7.5,0,0.5,0,0,0.3,8.3
2,10-03-2016 08:14,10-03-2016 08:26,1,0.9,-73.96453857,40.7647438,1,N,-73.96907806,40.75595093,1,9,0,0.5,1.96,0,0.3,11.76
2,10-03-2016 08:14,10-03-2016 08:19,1,0.44,-73.97228241,40.7567482,1,N,-73.97789764,40.75453949,2,5,0,0.5,0,0,0.3,5.8
2,10-03-2016 08:14,10-03-2016 08:20,6,0.95,-74.01029205,40.71938324,1,N,-74.00658417,40.7315712,1,6,0,0.5,1.36,0,0.3,8.16
2,10-03-2016 08:14,10-03-2016 08:20,1,0.85,-73.98822021,40.75907135,1,N,-73.97899628,40.76496124,1,6,0,0.5,0.7,0,0.3,7.5
2,10-03-2016 08:14,10-03-2016 08:31,2,1.69,-73.9950943,40.76515579,1,N,-73.97135925,40.76415634,2,12,0,0.5,0,0,0.3,12.8
2,10-03-2016 08:14,10-03-2016 08:20,1,0.95,-73.96416473,40.77355576,1,N,-73.95600891,40.78479004,2,6,0,0.5,0,0,0.3,6.8
2,10-03-2016 08:14,10-03-2016 08:27,2,1.45,-73.96250916,40.7704277,1,N,-73.97623444,40.75388718,2,10,0,0.5,0,0,0.3,10.8
2,10-03-2016 08:14,10-03-2016 08:23,1,1.29,-74.01591492,40.71149063,1,N,-74.00867462,40.70426178,2,8,0,0.5,0,0,0.3,8.8
2,10-03-2016 08:14,10-03-2016 08:45,3,3.58,0,0,1,N,0,0,2,20.5,0,0.5,0,0,0.3,21.3
2,10-03-2016 08:14,10-03-2016 08:25,1,1.75,-73.96144104,40.77420044,1,N,-73.96624756,40.79243088,1,9.5,0,0.5,2.06,0,0.3,12.36
2,10-03-2016 08:14,10-03-2016 08:39,1,3.33,-73.97149658,40.79525757,1,N,-73.96854401,40.76199722,1,17.5,0,0.5,2.7,0,0.3,21
2,10-03-2016 08:14,10-03-2016 08:24,1,1.43,-73.96894836,40.75858688,1,N,-73.95381927,40.77088165,1,8.5,0,0.5,1,0,0.3,10.3
2,10-03-2016 08:14,10-03-2016 09:39,6,20.21,-73.78207397,40.64468765,2,N,-73.96357727,40.77402115,1,52,0,0.5,9,5.54,0.3,67.34
2,10-03-2016 08:14,10-03-2016 08:37,1,8.82,-73.9553833,40.77682877,1,N,-73.86527252,40.77064896,1,27.5,0,0.5,6,5.54,0.3,39.84
2,10-03-2016 08:14,10-03-2016 08:25,2,2.29,-73.97762299,40.75458145,1,N,-73.99820709,40.73030853,2,10,0,0.5,0,0,0.3,10.8
2,10-03-2016 08:14,10-03-2016 08:26,1,1.06,-73.97695923,40.76480484,1,N,-73.98655701,40.75665283,1,9,0,0.5,1.96,0,0.3,11.76
2,10-03-2016 08:14,10-03-2016 08:22,1,1.58,-73.99398041,40.73622894,1,N,-73.98339081,40.75281906,1,8,0,0.5,1,0,0.3,9.8
2,10-03-2016 08:14,10-03-2016 08:25,5,1.76,-73.99343109,40.73635864,1,N,-73.97901917,40.75009155,1,9.5,0,0.5,2.06,0,0.3,12.36
2,10-03-2016 08:14,10-03-2016 08:23,5,1.14,-73.95789337,40.77626038,1,N,-73.9693222,40.76371002,2,7.5,0,0.5,0,0,0.3,8.3
2,10-03-2016 08:14,10-03-2016 08:25,2,0.89,-73.98130035,40.76384735,1,N,-73.96923828,40.76507187,1,8,0,0.5,1,0,0.3,9.8
2,10-03-2016 08:14,10-03-2016 08:24,1,1.2,-73.99061584,40.751297,1,N,-73.97889709,40.75587463,1,8,0,0.5,2.2,0,0.3,11
2,10-03-2016 08:14,10-03-2016 09:00,1,12.53,-73.78179932,40.6447525,1,N,-73.95633698,40.6703186,2,41.5,0,0.5,0,0,0.3,42.3
2,10-03-2016 08:14,10-03-2016 08:22,1,0.94,-73.98960114,40.75595856,1,N,-73.98114777,40.76573944,1,6.5,0,0.5,5,0,0.3,12.3
2,10-03-2016 08:14,10-03-2016 08:34,2,2.85,-74.00198364,40.73012924,1,N,-73.97374725,40.76050949,1,14.5,0,0.5,3.06,0,0.3,18.36
2,10-03-2016 08:14,10-03-2016 08:30,1,4.82,-73.97052002,40.75203323,1,N,-74.00637054,40.70558167,1,17,0,0.5,1.5,0,0.3,19.3
2,10-03-2016 08:14,10-03-2016 08:20,1,0.58,-73.93831635,40.74729156,1,N,-73.93831635,40.74729156,2,5.5,0,0.5,0,0,0.3,6.3
2,10-03-2016 08:14,10-03-2016 08:18,3,0.54,-73.98999786,40.73844147,1,N,-73.99549866,40.73918152,1,4.5,0,0.5,1.06,0,0.3,6.36
2,10-03-2016 08:14,10-03-2016 08:34,1,4.05,-73.94700623,40.77619171,1,N,-73.9851532,40.73894882,1,17.5,0,0.5,2.5,0,0.3,20.8
2,10-03-2016 08:14,10-03-2016 08:24,2,1.93,-73.94937134,40.78123856,1,N,-73.96972656,40.76320648,1,9,0,0.5,2.45,0,0.3,12.25
2,10-03-2016 08:14,10-03-2016 08:31,1,3.72,-73.92897797,40.76290131,1,N,-73.97374725,40.75421906,1,14.5,0,0.5,3,0,0.3,18.3
2,10-03-2016 08:14,10-03-2016 08:16,1,0.72,-73.99577332,40.74397659,1,N,-74.00191498,40.73498154,1,4,0,0.5,0.72,0,0.3,5.52
2,10-03-2016 08:14,10-03-2016 08:24,1,1.29,-73.96126556,40.76880646,1,N,-73.97419739,40.75708389,1,8,0,0.5,0.88,0,0.3,9.68
2,10-03-2016 08:14,10-03-2016 08:19,1,0.97,-73.97653961,40.79105377,1,N,-73.96833801,40.79909134,2,5.5,0,0.5,0,0,0.3,6.3
2,10-03-2016 08:14,10-03-2016 09:07,1,19.92,-73.96351624,40.77158737,2,N,-73.78324127,40.64381027,1,52,0,0.5,8.66,5.54,0.3,67
2,10-03-2016 08:14,10-03-2016 08:16,1,0.54,-73.97203827,40.74597168,1,N,-73.96674347,40.75259018,1,4,0,0.5,0.96,0,0.3,5.76
2,10-03-2016 08:14,10-03-2016 08:17,1,0.39,-73.98240662,40.78259277,1,N,-73.97766876,40.78420639,1,4,0,0.5,0.96,0,0.3,5.76
2,10-03-2016 08:14,10-03-2016 08:15,1,0.29,-73.95587158,40.7849884,1,N,-73.9557724,40.78881073,2,3,0,0.5,0,0,0.3,3.8
2,10-03-2016 08:14,10-03-2016 08:16,1,0.74,-73.98510742,40.74840546,1,N,-73.98483276,40.7425766,1,4.5,0,0.5,1.59,0,0.3,6.89
2,10-03-2016 08:14,10-03-2016 08:26,5,2.2,-73.98141479,40.74685669,1,N,-73.96175385,40.77399445,2,10.5,0,0.5,0,0,0.3,11.3
2,10-03-2016 08:14,10-03-2016 08:23,4,1.17,-73.95967865,40.77104187,1,N,-73.97035217,40.75917053,1,7.5,0,0.5,1,0,0.3,9.3
2,10-03-2016 08:14,10-03-2016 08:31,1,1.31,-73.96138763,40.76105881,1,N,-73.98158264,40.76625061,1,12,0,0.5,0,0,0.3,12.8
2,10-03-2016 08:14,10-03-2016 08:32,2,2.03,-73.95417023,40.78411102,1,N,-73.96881866,40.75983047,1,13,0,0.5,2.76,0,0.3,16.56
2,10-03-2016 08:14,10-03-2016 08:35,1,1.89,-73.9890976,40.77439499,1,N,-73.96032715,40.76639175,1,13.5,0,0.5,2.86,0,0.3,17.16
2,10-03-2016 08:14,10-03-2016 08:42,1,10.69,-73.97264862,40.75624847,1,N,-73.87219238,40.77439117,1,31.5,0,0.5,5.68,5.54,0.3,43.52
2,10-03-2016 08:14,10-03-2016 08:20,1,0.7,-73.95496368,40.77743149,1,N,-73.94541168,40.77412033,1,5.5,0,0.5,1.58,0,0.3,7.88
2,10-03-2016 08:14,10-03-2016 08:28,2,2.43,-73.94911194,40.79705048,1,N,-73.94274902,40.81158829,1,12,0,0.5,1,0,0.3,13.8
2,10-03-2016 08:14,10-03-2016 08:25,1,1.37,-73.94861603,40.77391052,1,N,-73.96244049,40.76641083,1,8.5,0,0.5,0,0,0.3,9.3
2,10-03-2016 08:14,10-03-2016 08:25,1,0.8,-73.98394775,40.77471161,1,N,-73.98525238,40.77021027,1,8.5,0,0.5,1.86,0,0.3,11.16
2,10-03-2016 08:14,10-03-2016 08:17,2,0.53,-73.97963715,40.74671173,1,N,-73.98064423,40.75099182,1,4.5,0,0.5,1.32,0,0.3,6.62
2,10-03-2016 08:14,10-03-2016 08:18,5,0.7,-74.0011673,40.74888992,1,N,-73.99250793,40.75326157,2,4.5,0,0.5,0,0,0.3,5.3
2,10-03-2016 08:14,10-03-2016 08:22,1,1.24,-73.99422455,40.73542023,1,N,-73.99422455,40.74845886,1,7,0,0.5,1.56,0,0.3,9.36
2,10-03-2016 08:14,10-03-2016 08:18,6,0.47,-73.95185089,40.78167725,1,N,-73.95337677,40.78606033,2,4.5,0,0.5,0,0,0.3,5.3
2,10-03-2016 08:14,10-03-2016 08:20,4,0.84,-73.95777893,40.64362335,1,N,-73.96594238,40.64906693,2,5.5,0,0.5,0,0,0.3,6.3
2,10-03-2016 08:14,10-03-2016 08:22,2,1.39,-74.00948334,40.73604965,1,N,-73.9930191,40.74866104,1,7.5,0,0.5,1.66,0,0.3,9.96
2,10-03-2016 08:14,10-03-2016 08:27,1,0.78,-73.96769714,40.80287933,1,N,-73.97505951,40.79285049,1,9.5,0,0.5,2.06,0,0.3,12.36
2,10-03-2016 08:14,10-03-2016 08:30,2,2.45,-73.9920578,40.74375153,1,N,-73.967453,40.76906967,1,12.5,0,0.5,2,0,0.3,15.3
2,10-03-2016 08:14,10-03-2016 08:21,3,1.65,-74.00920105,40.71226883,1,N,-74.00849915,40.73342896,2,7.5,0,0.5,0,0,0.3,8.3
2,10-03-2016 08:14,10-03-2016 08:22,3,0.71,-73.97099304,40.75575638,1,N,-73.97099304,40.75575638,1,7,0,0.5,1.56,0,0.3,9.36
2,10-03-2016 08:14,10-03-2016 08:22,1,1.7,-73.9901123,40.73442078,1,N,-73.97309875,40.75289154,1,8,0,0.5,2.2,0,0.3,11
2,10-03-2016 08:14,10-03-2016 08:22,2,1.18,-73.9828186,40.73921585,1,N,-73.97480774,40.75321579,2,7,0,0.5,0,0,0.3,7.8
2,10-03-2016 08:14,10-03-2016 08:40,1,5.16,-73.97854614,40.75210571,1,N,-74.01473999,40.71100616,1,21,0,0.5,4.36,0,0.3,26.16
2,10-03-2016 08:14,10-03-2016 08:27,2,2.2,-73.98000336,40.78370667,1,N,-73.98384094,40.75963593,1,10.5,0,0.5,1,0,0.3,12.3
2,10-03-2016 08:14,10-03-2016 08:19,6,0.96,-73.95493317,40.76566696,1,N,-73.96246338,40.75495529,2,5.5,0,0.5,0,0,0.3,6.3
2,10-03-2016 08:14,10-03-2016 08:26,1,1.66,-73.96697998,40.80257034,1,N,-73.9561615,40.78809357,2,9.5,0,0.5,0,0,0.3,10.3
2,10-03-2016 08:14,10-03-2016 08:17,2,0.18,-73.97538757,40.75740814,1,N,-73.97532654,40.75568008,1,3.5,0,0.5,1.29,0,0.3,5.59
2,10-03-2016 08:14,10-03-2016 08:17,6,0.56,-73.98363495,40.74115372,1,N,-73.98155975,40.73569489,1,4.5,0,0.5,1,0,0.3,6.3
2,10-03-2016 08:14,10-03-2016 08:22,5,1.25,-73.99002838,40.7349968,1,N,-73.98104858,40.75046539,1,7.5,0,0.5,2.08,0,0.3,10.38
2,10-03-2016 08:14,10-03-2016 08:26,5,1.8,-73.95452881,40.76981354,1,N,-73.95264435,40.78938675,1,9,0,0.5,2,0,0.3,11.8
2,10-03-2016 08:14,10-03-2016 08:34,5,7.99,-73.94078064,40.75579834,1,N,-73.86751556,40.76859283,2,24.5,0,0.5,0,0,0.3,25.3
2,10-03-2016 08:14,10-03-2016 08:21,1,1.17,-73.9932785,40.74203873,1,N,-73.98274994,40.757061,2,6.5,0,0.5,0,0,0.3,7.3
2,10-03-2016 08:14,10-03-2016 08:44,1,7,-74.00395203,40.71587372,1,N,-73.94578552,40.77350998,1,25,0,0.5,2,0,0.3,27.8
2,10-03-2016 08:14,10-03-2016 08:33,1,3.46,-74.00856781,40.719841,1,N,-73.98387146,40.76509094,1,15,0,0.5,3.16,0,0.3,18.96
2,10-03-2016 08:14,10-03-2016 08:27,6,1.75,-73.96154022,40.76844788,1,N,-73.98007965,40.76527786,1,10,0,0.5,2.16,0,0.3,12.96
2,10-03-2016 08:14,10-03-2016 08:39,2,6.32,-73.98778534,40.70042038,1,N,-73.97725677,40.75583649,1,22.5,0,0.5,2,0,0.3,25.3
2,10-03-2016 08:14,10-03-2016 08:20,1,0.85,-73.96164703,40.77981949,1,N,-73.95375061,40.78482819,1,5.5,0,0.5,1.58,0,0.3,7.88
2,10-03-2016 08:14,10-03-2016 08:23,2,1.54,-73.92697144,40.77109528,1,N,-73.92676544,40.75747299,1,7.5,0,0.5,1.66,0,0.3,9.96
2,10-03-2016 08:14,10-03-2016 08:18,6,0.65,-73.98212433,40.7744751,1,N,-73.98002625,40.78364563,2,4.5,0,0.5,0,0,0.3,5.3
2,10-03-2016 08:14,10-03-2016 08:16,5,0.3,-73.9562912,40.78720093,1,N,-73.95906067,40.78335953,1,3.5,0,0.5,1,0,0.3,5.3
2,10-03-2016 08:14,10-03-2016 08:27,2,2.72,-74.00273132,40.74475861,1,N,-74.00576782,40.71487045,1,12,0,0.5,2.56,0,0.3,15.36
2,10-03-2016 08:14,10-03-2016 08:57,1,6.87,-73.9523468,40.78142166,1,N,-74.00537872,40.72808838,1,32,0,0.5,5,0,0.3,37.8
2,10-03-2016 08:14,10-03-2016 08:26,1,1.3,-73.95728302,40.77024078,1,N,-73.9713974,40.75791168,1,9,0,0.5,1.96,0,0.3,11.76
2,10-03-2016 08:14,10-03-2016 08:34,5,2.7,-73.97088623,40.78818893,1,N,-73.97306061,40.75794983,1,14.5,0,0.5,1.53,0,0.3,16.83
2,10-03-2016 08:14,10-03-2016 08:33,1,2.41,-73.98091125,40.73543167,1,N,-73.98126221,40.75768661,1,13.5,0,0.5,4.29,0,0.3,18.59
2,10-03-2016 08:14,10-03-2016 08:41,5,1.61,-73.98157501,40.7735405,1,N,-73.97785187,40.75717545,1,16,0,0.5,1,0,0.3,17.8
2,10-03-2016 08:14,10-03-2016 08:32,2,2.79,-73.94798279,40.78274536,1,N,-73.98332977,40.78184509,1,13.5,0,0.5,2.86,0,0.3,17.16
2,10-03-2016 08:14,10-03-2016 08:26,1,1.55,-73.98478699,40.73643875,1,N,-73.98568726,40.75281143,2,9.5,0,0.5,0,0,0.3,10.3
2,10-03-2016 08:14,10-03-2016 08:22,5,1.14,-73.97698212,40.73908997,1,N,-73.97860718,40.75138092,1,7,0,0.5,1.56,0,0.3,9.36
2,10-03-2016 08:14,10-03-2016 08:21,1,1.28,-73.98402405,40.73749542,1,N,-73.97272491,40.75335693,1,7.5,0,0.5,1,0,0.3,9.3
2,10-03-2016 08:14,10-03-2016 08:20,6,1.11,-73.96199036,40.75569534,1,N,-73.97064209,40.75211334,2,6,0,0.5,0,0,0.3,6.8
2,10-03-2016 08:14,10-03-2016 08:27,5,1.74,-73.97846222,40.76211166,1,N,-73.99136353,40.75004959,2,10.5,0,0.5,0,0,0.3,11.3
2,10-03-2016 08:14,10-03-2016 08:31,1,2.68,-73.97441864,40.74676132,1,N,-74.00417328,40.72913742,1,13,0,0.5,4.14,0,0.3,17.94
2,10-03-2016 08:14,10-03-2016 08:30,1,2.94,-73.98913574,40.77305603,1,N,-73.99874878,40.73987579,1,13.5,0,0.5,2.86,0,0.3,17.16
2,10-03-2016 08:14,10-03-2016 09:06,1,8.17,-73.97834015,40.76465225,1,N,-73.93453979,40.70404434,1,36,0,0.5,7.36,0,0.3,44.16
2,10-03-2016 08:14,10-03-2016 08:31,1,3.51,-73.99166107,40.74995041,1,N,-73.95655823,40.78408051,2,14,0,0.5,0,0,0.3,14.8
2,10-03-2016 08:14,10-03-2016 08:20,1,0.9,-73.97261047,40.74654007,1,N,-73.97209167,40.75558853,1,6,0,0.5,0.34,0,0.3,7.14
2,10-03-2016 08:14,10-03-2016 08:58,3,9.57,-73.86608887,40.7713089,1,N,-73.97322083,40.76231003,1,34,0,0.5,11,5.54,0.3,51.34
2,10-03-2016 08:14,10-03-2016 08:33,6,2.61,-73.96651459,40.79421616,1,N,-73.98899078,40.76182175,2,13.5,0,0.5,0,0,0.3,14.3
2,10-03-2016 08:14,10-03-2016 08:27,1,1.91,-73.97878265,40.74761963,1,N,-74.00299835,40.7408905,1,10,0,0.5,1.8,0,0.3,12.6
2,10-03-2016 08:14,10-03-2016 08:27,1,1.41,-74.00655365,40.7317009,1,N,-73.99424744,40.72676086,1,9.5,0,0.5,2.06,0,0.3,12.36
2,10-03-2016 08:14,10-03-2016 08:28,1,1.72,-73.97247314,40.7538681,1,N,-73.98776245,40.74133682,1,10.5,0,0.5,1,0,0.3,12.3
2,10-03-2016 08:14,10-03-2016 08:23,1,1.18,-73.97715759,40.76475906,1,N,-73.98796082,40.77511978,2,7.5,0,0.5,0,0,0.3,8.3
2,10-03-2016 08:14,10-03-2016 08:27,1,2.78,-73.95279694,40.76649094,1,N,-73.98035431,40.74429703,2,12,0,0.5,0,0,0.3,12.8
2,10-03-2016 08:14,10-03-2016 08:30,1,1.32,-73.98918152,40.77428818,1,N,-73.97377777,40.76461029,1,11,0,0.5,1.77,0,0.3,13.57
2,10-03-2016 08:14,10-03-2016 08:48,1,8.61,-73.86551666,40.77085114,1,N,-73.97531128,40.75109863,2,28,0,0.5,0,5.54,0.3,34.34
2,10-03-2016 08:14,10-03-2016 08:32,1,2.68,-73.94868469,40.77389908,1,N,-73.97836304,40.75810623,1,14,0,0.5,2.96,0,0.3,17.76
2,10-03-2016 08:14,10-03-2016 08:22,3,1.37,-74.01120758,40.71680832,1,N,-74.00662231,40.73181534,1,7.5,0,0.5,1.66,0,0.3,9.96
2,10-03-2016 08:14,10-03-2016 08:22,1,0.96,-74.00282288,40.76050949,1,N,-74.00348663,40.74980164,1,6.5,0,0.5,1.46,0,0.3,8.76
2,10-03-2016 08:14,10-03-2016 08:28,2,2.27,-73.97597504,40.72856522,1,N,-73.99062347,40.74878311,1,11,0,0.5,2,0,0.3,13.8
2,10-03-2016 08:14,10-03-2016 08:27,1,2.5,-73.99613953,40.73298645,1,N,-73.9777298,40.76362991,1,11,0,0.5,2.36,0,0.3,14.16
2,10-03-2016 08:14,10-03-2016 08:46,1,9.57,-73.97906494,40.7624588,1,N,-73.97906494,40.7624588,1,31,0,0.5,6.36,0,0.3,38.16
2,10-03-2016 08:14,10-03-2016 08:25,6,0.85,-73.98594666,40.75907135,1,N,-73.98130798,40.75637054,2,8.5,0,0.5,0,0,0.3,9.3
2,10-03-2016 08:14,10-03-2016 08:32,1,2.17,-73.99162292,40.7500267,1,N,-73.96976471,40.76246262,1,13,0,0.5,2.76,0,0.3,16.56
2,10-03-2016 08:14,10-03-2016 08:24,1,1.48,-73.98464966,40.76919174,1,N,-73.98036194,40.75429916,1,8.5,0,0.5,1.86,0,0.3,11.16
2,10-03-2016 08:14,10-03-2016 08:29,2,1.77,-73.95925903,40.76330185,1,N,-73.97898102,40.76015854,1,11,0,0.5,2,0,0.3,13.8
2,10-03-2016 08:14,10-03-2016 08:27,1,1.77,-73.97846985,40.7289505,1,N,-74.0069809,40.74076843,1,10,0,0.5,1.08,0,0.3,11.88
2,10-03-2016 08:14,10-03-2016 08:32,1,3.08,-74.00595856,40.7353096,1,N,-73.97769165,40.77373886,1,13.5,0,0.5,2.86,0,0.3,17.16
2,10-03-2016 08:14,10-03-2016 08:20,1,0.75,-73.96567535,40.79052353,1,N,-73.974823,40.78854752,1,5.5,0,0.5,0,0,0.3,6.3
2,10-03-2016 08:14,10-03-2016 08:17,2,1.34,-73.89511871,40.74657822,1,N,-73.91973114,40.74687958,2,5.5,0,0.5,0,0,0.3,6.3
2,10-03-2016 08:14,10-03-2016 09:26,1,20.96,-73.79327393,40.6449852,2,N,-73.98138428,40.78054428,1,52,0,0.5,11.67,5.54,0.3,70.01
2,10-03-2016 08:14,10-03-2016 08:35,1,5.99,-73.97383881,40.74784851,1,N,-74.01598358,40.71525955,1,21.5,0,0.5,4,0,0.3,26.3
2,10-03-2016 08:14,10-03-2016 08:29,1,1.89,-73.93881226,40.80241013,1,N,-73.96489716,40.79916,2,11,0,0.5,0,0,0.3,11.8
2,10-03-2016 08:14,10-03-2016 08:21,3,1.04,-73.96725464,40.7725029,1,N,-73.95370483,40.76478958,1,6.5,0,0.5,1,0,0.3,8.3
2,10-03-2016 08:14,10-03-2016 08:26,2,1.24,-73.98999023,40.75682068,1,N,-73.99472046,40.74613953,2,9,0,0.5,0,0,0.3,9.8
2,10-03-2016 08:14,10-03-2016 09:09,1,15.3,-73.88259888,40.76883698,1,N,-74.01605988,40.71510315,2,47,0,0.5,0,0,0.3,47.8
2,10-03-2016 08:14,10-03-2016 08:20,1,1.31,-73.98236084,40.75577164,1,N,-73.99446106,40.75019073,1,6.5,0,0.5,2.19,0,0.3,9.49
2,10-03-2016 08:14,10-03-2016 08:38,1,6.93,-73.95388031,40.77100372,1,N,-74.00957489,40.70966721,1,23.5,0,0.5,4.86,0,0.3,29.16
2,10-03-2016 08:14,10-03-2016 08:25,3,1.74,-73.99136353,40.7448082,1,N,-73.99964905,40.76137161,1,9.5,0,0.5,1,0,0.3,11.3
2,10-03-2016 08:14,10-03-2016 08:26,5,1.35,-73.95822144,40.77042389,1,N,-73.97151184,40.75776672,1,9,0,0.5,2.45,0,0.3,12.25
2,10-03-2016 08:14,10-03-2016 08:24,1,1.14,-73.99310303,40.74759674,1,N,-73.99423981,40.73521423,1,8,0,0.5,1.76,0,0.3,10.56
2,10-03-2016 08:14,10-03-2016 08:46,1,3.99,-73.96376801,40.79302979,1,N,-73.98338318,40.74541855,2,20.5,0,0.5,0,0,0.3,21.3
2,10-03-2016 08:14,10-03-2016 08:23,1,1.38,-73.96855927,40.76449966,1,N,-73.95571899,40.7820015,1,8,0,0.5,1,0,0.3,9.8
2,10-03-2016 08:14,10-03-2016 09:11,1,17.59,-73.77700806,40.64502335,2,N,-73.98475647,40.73479843,1,52,0,0.5,11.67,5.54,0.3,70.01
2,10-03-2016 08:14,10-03-2016 08:20,3,0.69,-73.97447968,40.75376511,1,N,-73.98254395,40.75008011,1,5.5,0,0.5,1.26,0,0.3,7.56
2,10-03-2016 08:14,10-03-2016 08:24,3,1.56,-73.96736908,40.75643921,1,N,-73.97953033,40.73720932,1,8.5,0,0.5,2.79,0,0.3,12.09
2,10-03-2016 08:14,10-03-2016 08:21,6,0.58,-73.9712677,40.75798035,1,N,-73.97525787,40.75085831,1,6,0,0.5,1.7,0,0.3,8.5
2,10-03-2016 08:14,10-03-2016 08:21,1,1.4,-73.97624969,40.74428177,1,N,-73.9940567,40.74028778,1,7,0,0.5,1.95,0,0.3,9.75
2,10-03-2016 08:14,10-03-2016 08:18,6,0.62,-73.98390198,40.72938538,1,N,-73.98940277,40.73415756,1,4.5,0,0.5,1.06,0,0.3,6.36
2,10-03-2016 08:14,10-03-2016 08:17,2,0.93,-73.97161865,40.79230499,1,N,-73.96327209,40.80360413,2,4.5,0,0.5,0,0,0.3,5.3
2,10-03-2016 08:14,10-03-2016 08:27,1,2.42,-73.99446106,40.6983757,1,N,-74.0110321,40.71621323,1,11,0,0.5,2,0,0.3,13.8
2,10-03-2016 08:14,10-03-2016 08:32,5,2.33,-74.00648499,40.73818588,1,N,-73.97521973,40.74139404,1,13,0,0.5,2.76,0,0.3,16.56
2,10-03-2016 08:14,10-03-2016 08:26,1,1.71,-73.99864197,40.73706818,1,N,-73.99588776,40.72058868,1,9.5,0,0.5,2.58,0,0.3,12.88
2,10-03-2016 08:14,10-03-2016 08:20,2,0.62,-73.94051361,40.79742813,1,N,-73.9347229,40.80136108,2,5.5,0,0.5,0,0,0.3,6.3
